#tf_id	tg_id	regulatory_function
YAL051W	YOR178C	NaN
YAL051W	YMR250W	NaN
YAL051W	YDR019C	NaN
YAL051W	YAL044C	NaN
YAL051W	YDL100C	NaN
YAL051W	YMR135C	NaN
YAL051W	YML094W	NaN
YAL051W	YEL011W	NaN
YAL051W	YML004C	NaN
YAL051W	YGR256W	NaN
YAL051W	YHL031C	NaN
YAL051W	YBR244W	NaN
YAL051W	YPL223C	NaN
YAL051W	YCL035C	NaN
YAL051W	YML121W	NaN
YAL051W	YIL041W	NaN
YAL051W	YJL044C	NaN
YAL051W	YDL223C	NaN
YAL051W	YOR278W	NaN
YAL051W	YMR110C	NaN
YAL051W	YBR009C	NaN
YAL051W	YNL030W	NaN
YAL051W	YBR010W	NaN
YAL051W	YNL031C	NaN
YAL051W	YLL022C	NaN
YAL051W	YBL008W	NaN
YAL051W	YOR202W	NaN
YAL051W	YDR528W	NaN
YAL051W	YDR174W	NaN
YAL051W	YBR072W	NaN
YAL051W	YDR533C	NaN
YAL051W	YPL280W	NaN
YAL051W	YOR391C	NaN
YAL051W	YDR225W	NaN
YAL051W	YBL003C	NaN
YAL051W	YDR224C	NaN
YAL051W	YGR268C	NaN
YAL051W	YOL156W	NaN
YAL051W	YHR096C	NaN
YAL051W	YER065C	NaN
YAL051W	YLR099C	NaN
YAL051W	YNL009W	NaN
YAL051W	YBR159W	NaN
YAL051W	YHR046C	NaN
YAL051W	YJL153C	NaN
YAL051W	YNL182C	NaN
YAL051W	YDR072C	NaN
YAL051W	YPL040C	NaN
YAL051W	YOR226C	NaN
YAL051W	YOL002C	NaN
YAL051W	YOL101C	NaN
YAL051W	YDR122W	NaN
YAL051W	YAR018C	NaN
YAL051W	YBR204C	NaN
YAL051W	YPL054W	NaN
YAL051W	YLR239C	NaN
YAL051W	YOR059C	NaN
YAL051W	YOR084W	NaN
YAL051W	YGR136W	NaN
YAL051W	YJL124C	NaN
YAL051W	YLR438C-A	NaN
YAL051W	YPL004C	NaN
YAL051W	YNR050C	NaN
YAL051W	YAL025C	NaN
YAL051W	YGR289C	NaN
YAL051W	YBL091C	NaN
YAL051W	YKL093W	NaN
YAL051W	YOL119C	NaN
YAL051W	YPR019W	NaN
YAL051W	YKL150W	NaN
YAL051W	YGR012W	NaN
YAL051W	YKL085W	NaN
YAL051W	YOL126C	NaN
YAL051W	YOL111C	NaN
YAL051W	YPR070W	NaN
YAL051W	YLR069C	NaN
YAL051W	YER044C-A	NaN
YAL051W	YMR210W	NaN
YAL051W	YJR144W	NaN
YAL051W	YFR011C	NaN
YAL051W	YNL100W	NaN
YAL051W	YNL076W	NaN
YAL051W	YGL106W	NaN
YAL051W	YJR039W	NaN
YAL051W	YLR049C	NaN
YAL051W	YNL117W	NaN
YAL051W	YLL006W	NaN
YAL051W	YLL061W	NaN
YAL051W	YKL201C	NaN
YAL051W	YBL049W	NaN
YAL051W	YMR224C	NaN
YAL051W	YPL118W	NaN
YAL051W	YKL142W	NaN
YAL051W	YNL284C	NaN
YAL051W	YNL252C	NaN
YAL051W	YKL138C	NaN
YAL051W	YDR322W	NaN
YAL051W	YLR439W	NaN
YAL051W	YPR100W	NaN
YAL051W	YGR220C	NaN
YAL051W	YPL013C	NaN
YAL051W	YGR165W	NaN
YAL051W	YBL095W	NaN
YAL051W	YML128C	NaN
YAL051W	YOR354C	NaN
YAL051W	YMR023C	NaN
YAL051W	YKR080W	NaN
YAL051W	YKL186C	NaN
YAL051W	YOR298W	NaN
YAL051W	YKR048C	NaN
YAL051W	YLR194C	NaN
YAL051W	YJL076W	NaN
YAL051W	YLR351C	NaN
YAL051W	YLR195C	NaN
YAL051W	YLR285W	NaN
YAL051W	YLR002C	NaN
YAL051W	YOL041C	NaN
YAL051W	YLR197W	NaN
YAL051W	YOR209C	NaN
YAL051W	YAL051W	NaN
YAL051W	YKR064W	NaN
YAL051W	YNL099C	NaN
YAL051W	YOL032W	NaN
YAL051W	YBR129C	NaN
YAL051W	YLR054C	NaN
YAL051W	YDR071C	NaN
YAL051W	YMR174C	NaN
YAL051W	YHR063C	NaN
YAL051W	YBR295W	NaN
YAL051W	YKR097W	NaN
YAL051W	YNL289W	NaN
YAL051W	YDL179W	NaN
YAL051W	YEL058W	NaN
YAL051W	YBR222C	NaN
YAL051W	YNL264C	NaN
YAL051W	YOR153W	NaN
YAL051W	YBR035C	NaN
YAL051W	YOR017W	NaN
YAL051W	YOL147C	NaN
YAL051W	YHR160C	NaN
YAL051W	YPL112C	NaN
YAL051W	YDR244W	NaN
YAL051W	YMR018W	NaN
YAL051W	YJL179W	NaN
YAL051W	YBR074W	NaN
YAL051W	YGR132C	NaN
YAL051W	YDR281C	NaN
YAL051W	YOL084W	NaN
YAL051W	YAR071W	NaN
YAL051W	YHR215W	NaN
YAL051W	YBR093C	NaN
YAL051W	YPL031C	NaN
YAL051W	YOR363C	NaN
YAL051W	YKL163W	NaN
YAL051W	YOL011W	NaN
YAL051W	YPL036W	NaN
YAL051W	YGL037C	NaN
YAL051W	YIL160C	NaN
YAL051W	YGL205W	NaN
YAL051W	YDL188C	NaN
YAL051W	YEL060C	NaN
YAL051W	YOR362C	NaN
YAL051W	YMR314W	NaN
YAL051W	YOL038W	NaN
YAL051W	YGR135W	NaN
YAL051W	YPL156C	NaN
YAL051W	YDL039C	NaN
YAL051W	YHR076W	NaN
YAL051W	YKR093W	NaN
YAL051W	YGR253C	NaN
YAL051W	YGL063W	NaN
YAL051W	YOR348C	NaN
YAL051W	YPL147W	NaN
YAL051W	YKL188C	NaN
YAL051W	YIL120W	NaN
YAL051W	YEL037C	NaN
YAL051W	YOR101W	NaN
YAL051W	YNL098C	NaN
YAL051W	YOR048C	NaN
YAL051W	YDR202C	NaN
YAL051W	YNR018W	NaN
YAL051W	YOR220W	NaN
YAL051W	YBR005W	NaN
YAL051W	YDL135C	NaN
YAL051W	YIL139C	NaN
YAL051W	YNL312W	NaN
YAL051W	YNL290W	NaN
YAL051W	YBR087W	NaN
YAL051W	YPL066W	NaN
YAL051W	YIL118W	NaN
YAL051W	YNL180C	NaN
YAL051W	YHL027W	NaN
YAL051W	YGL045W	NaN
YAL051W	YLR009W	NaN
YAL051W	YNL002C	NaN
YAL051W	YDR255C	NaN
YAL051W	YMR235C	NaN
YAL051W	YDR279W	NaN
YAL051W	YMR200W	NaN
YAL051W	YOL005C	NaN
YAL051W	YBR154C	NaN
YAL051W	YNR003C	NaN
YAL051W	YHR200W	NaN
YAL051W	YOR261C	NaN
YAL051W	YML063W	NaN
YAL051W	YNL096C	NaN
YAL051W	YOR117W	NaN
YAL051W	YGR095C	NaN
YAL051W	YCL031C	NaN
YAL051W	YDR083W	NaN
YAL051W	YOR049C	NaN
YAL051W	YNR037C	NaN
YAL051W	YJR113C	NaN
YAL051W	YHR087W	NaN
YAL051W	YGR161C	NaN
YAL051W	YLL002W	NaN
YAL051W	YCR009C	NaN
YAL051W	YPL274W	NaN
YAL051W	YPL273W	NaN
YAL051W	YOR367W	NaN
YAL051W	YMR272C	NaN
YAL051W	YMR305C	NaN
YAL051W	YBL050W	NaN
YAL051W	YIL076W	NaN
YAL051W	YLR292C	NaN
YAL051W	YDR077W	NaN
YAL051W	YLR026C	NaN
YAL051W	YAL067C	NaN
YAL051W	YHR207C	NaN
YAL051W	YOR315W	NaN
YAL051W	YMR118C	NaN
YAL051W	YLR164W	NaN
YAL051W	YBL058W	NaN
YAL051W	YLR079W	NaN
YAL051W	YMR175W	NaN
YAL051W	YGR195W	NaN
YAL051W	YOR154W	NaN
YAL051W	YDR088C	NaN
YAL051W	YGR081C	NaN
YAL051W	YER029C	NaN
YAL051W	YPR054W	NaN
YAL051W	YMR322C	NaN
YAL051W	YOR357C	NaN
YAL051W	YMR107W	NaN
YAL051W	YMR017W	NaN
YAL051W	YOR148C	NaN
YAL051W	YOR190W	NaN
YAL051W	YHR139C	NaN
YAL051W	YNL204C	NaN
YAL051W	YNL202W	NaN
YAL051W	YCL048W	NaN
YAL051W	YLR119W	NaN
YAL051W	YBL075C	NaN
YAL051W	YER103W	NaN
YAL051W	YHR066W	NaN
YAL051W	YPL092W	NaN
YAL051W	YDR160W	NaN
YAL051W	YDR536W	NaN
YAL051W	YPL163C	NaN
YAL051W	YPL016W	NaN
YAL051W	YPL129W	NaN
YAL051W	YGL112C	NaN
YAL051W	YMR227C	NaN
YAL051W	YML114C	NaN
YAL051W	YMR291W	NaN
YAL051W	YNL128W	NaN
YAL051W	YJR019C	NaN
YAL051W	YLR178C	NaN
YAL051W	YMR313C	NaN
YAL051W	YPL157W	NaN
YAL051W	YGR024C	NaN
YAL051W	YMR146C	NaN
YAL051W	YGR181W	NaN
YAL051W	YGR033C	NaN
YAL051W	YPL063W	NaN
YAL051W	YPR040W	NaN
YAL051W	YBR117C	NaN
YAL051W	YDL110C	NaN
YAL051W	YOR052C	NaN
YAL051W	YPR098C	NaN
YAL051W	YOR194C	NaN
YAL051W	YLR183C	NaN
YAL051W	YNL300W	NaN
YAL051W	YGL096W	NaN
YAL051W	YGR138C	NaN
YAL051W	YOR273C	NaN
YAL051W	YBR126C	NaN
YAL051W	YOL102C	NaN
YAL051W	YOR256C	NaN
YAL051W	YNR046W	NaN
YAL051W	YDL201W	NaN
YAL051W	YBR265W	NaN
YAL051W	YML124C	NaN
YAL051W	YBR166C	NaN
YAL051W	YER100W	NaN
YAL051W	YBR006W	NaN
YAL051W	YAR027W	NaN
YAL051W	YDR207C	NaN
YAL051W	YDR213W	NaN
YAL051W	YML093W	NaN
YAL051W	YEL040W	NaN
YAL051W	YGR065C	NaN
YAL051W	YOR332W	NaN
YAL051W	YGR020C	NaN
YAL051W	YEL051W	NaN
YAL051W	YNR006W	NaN
YAL051W	YER072W	NaN
YAL051W	YMR197C	NaN
YAL051W	YOR043W	NaN
YAL051W	YOR230W	NaN
YAL051W	YOR229W	NaN
YAL051W	YJL141C	NaN
YAL051W	YML007W	NaN
YAL051W	YAR035W	NaN
YAL051W	YER024W	NaN
YAL051W	YBR053C	NaN
YAL051W	YBR056W	NaN
YAL051W	YBR116C	NaN
YAL051W	YHR135C	NaN
YAL051W	YCL042W	NaN
YAL051W	YCR013C	NaN
YAL051W	YDL012C	NaN
YAL051W	YDL038C	NaN
YAL051W	YDL242W	NaN
YAL051W	YDR034W-B	NaN
YAL051W	YDR209C	NaN
YAL051W	YDR344C	NaN
YAL051W	YKL065C	NaN
YAL051W	YDL120W	NaN
YAL051W	YFR006W	NaN
YAL051W	YNL160W	NaN
YAL051W	YGR022C	NaN
YAL051W	YGR035C	NaN
YAL051W	YGR079W	NaN
YAL051W	YGR117C	NaN
YAL051W	YGR137W	NaN
YAL051W	YGR151C	NaN
YAL051W	YGR164W	NaN
YAL051W	YGR201C	NaN
YAL051W	YGR219W	NaN
YAL051W	YGR272C	NaN
YAL051W	YGR290W	NaN
YAL051W	YHR140W	NaN
YAL051W	YIR044C	NaN
YAL051W	YJL045W	NaN
YAL051W	YJL218W	NaN
YAL051W	YJR071W	NaN
YAL051W	YKL094W	NaN
YAL051W	YKL053W	NaN
YAL051W	YKL169C	NaN
YAL051W	YHL014C	NaN
YAL051W	YLL037W	NaN
YAL051W	YLR101C	NaN
YAL051W	YLR149C	NaN
YAL051W	YLR162W	NaN
YAL051W	YLR225C	NaN
YAL051W	YLR269C	NaN
YAL051W	YLR294C	NaN
YAL051W	YML119W	NaN
YAL051W	YML131W	NaN
YAL051W	YMR027W	NaN
YAL051W	YMR099C	NaN
YAL051W	YMR102C	NaN
YAL051W	YMR226C	NaN
YAL051W	YMR294W-A	NaN
YAL051W	YMR295C	NaN
YAL051W	YMR321C	NaN
YAL051W	YKL067W	NaN
YAL051W	YNL109W	NaN
YAL051W	YNL194C	NaN
YAL051W	YNL195C	NaN
YAL051W	YNL205C	NaN
YAL051W	YNL266W	NaN
YAL051W	YNR029C	NaN
YAL051W	YOR015W	NaN
YAL051W	YOR050C	NaN
YAL051W	YOR105W	NaN
YAL051W	YOR186W	NaN
YAL051W	YOR268C	NaN
YAL051W	YOR302W	NaN
YAL051W	YOR342C	NaN
YAL051W	YOR291W	NaN
YAL051W	YPL034W	NaN
YAL051W	YPL182C	NaN
YAL051W	YPR038W	NaN
YAL051W	YBR264C	NaN
YAL051W	YLR262C	NaN
YAL051W	YKL214C	NaN
YAL051W	YBR054W	NaN
YAL051W	YML109W	NaN
YAL051W	YNL310C	NaN
YBL005W	YMR056C	NaN
YBL005W	YBR085W	NaN
YBL005W	YJR155W	NaN
YBL005W	YNL331C	NaN
YBL005W	YOL165C	NaN
YBL005W	YPL088W	NaN
YBL005W	YCR107W	NaN
YBL005W	YFL056C	NaN
YBL005W	YNL141W	NaN
YBL005W	YHR047C	NaN
YBL005W	YBL074C	NaN
YBL005W	YKL106W	NaN
YBL005W	YLR027C	NaN
YBL005W	YBR236C	NaN
YBL005W	YKL112W	NaN
YBL005W	YMR072W	NaN
YBL005W	YJR108W	NaN
YBL005W	YCR088W	NaN
YBL005W	YOR239W	NaN
YBL005W	YNR033W	NaN
YBL005W	YER045C	NaN
YBL005W	YGR037C	NaN
YBL005W	YNR016C	NaN
YBL005W	YLR131C	NaN
YBL005W	YLR144C	NaN
YBL005W	YJR083C	NaN
YBL005W	YBL015W	NaN
YBL005W	YDR161W	NaN
YBL005W	YPL267W	NaN
YBL005W	YLR304C	NaN
YBL005W	YKL192C	NaN
YBL005W	YAL054C	NaN
YBL005W	YLR153C	NaN
YBL005W	YFL039C	NaN
YBL005W	YDR448W	NaN
YBL005W	YMR184W	NaN
YBL005W	YKL206C	NaN
YBL005W	YAR015W	NaN
YBL005W	YNL220W	NaN
YBL005W	YLR359W	NaN
YBL005W	YLR028C	NaN
YBL005W	YMR120C	NaN
YBL005W	YOR128C	NaN
YBL005W	YGR204W	NaN
YBL005W	YGL234W	NaN
YBL005W	YGR061C	NaN
YBL005W	YDR408C	NaN
YBL005W	YOL086C	NaN
YBL005W	YMR083W	NaN
YBL005W	YGL256W	NaN
YBL005W	YBR145W	NaN
YBL005W	YMR009W	NaN
YBL005W	YDR226W	NaN
YBL005W	YER170W	NaN
YBL005W	YJR105W	NaN
YBL005W	YCR011C	NaN
YBL005W	YDR216W	NaN
YBL005W	YCR010C	NaN
YBL005W	YLR227C	NaN
YBL005W	YMR064W	NaN
YBL005W	YMR282C	NaN
YBL005W	YPL005W	NaN
YBL005W	YLR040C	NaN
YBL005W	YEL052W	NaN
YBL005W	YLR397C	NaN
YBL005W	YER017C	NaN
YBL005W	YOR129C	NaN
YBL005W	YDR085C	NaN
YBL005W	YGL071W	NaN
YBL005W	YPL202C	NaN
YBL005W	YNR044W	NaN
YBL005W	YGL032C	NaN
YBL005W	YPR021C	NaN
YBL005W	YDR524C	NaN
YBL005W	YIL044C	NaN
YBL005W	YCL025C	NaN
YBL005W	YBR132C	NaN
YBL005W	YFL055W	NaN
YBL005W	YFL030W	NaN
YBL005W	YDR214W	NaN
YBL005W	YOR023C	NaN
YBL005W	YCR082W	NaN
YBL005W	YDL073W	NaN
YBL005W	YLR109W	NaN
YBL005W	YHR093W	NaN
YBL005W	Q0050	NaN
YBL005W	Q0055	NaN
YBL005W	Q0060	NaN
YBL005W	Q0065	NaN
YBL005W	Q0070	NaN
YBL005W	Q0075	NaN
YBL005W	YNR074C	NaN
YBL005W	YER087W	NaN
YBL005W	YER093C-A	NaN
YBL005W	YGL160W	NaN
YBL005W	YHL021C	NaN
YBL005W	YHR198C	NaN
YBL005W	YIL087C	NaN
YBL005W	YAL049C	NaN
YBL005W	YIL158W	NaN
YBL005W	YIR003W	NaN
YBL005W	YJL046W	NaN
YBL005W	YJL131C	NaN
YBL005W	YJR100C	NaN
YBL005W	YKL037W	NaN
YBL005W	YKR074W	NaN
YBL005W	YBR108W	NaN
YBL005W	YML050W	NaN
YBL005W	YML087C	NaN
YBL005W	YMR003W	NaN
YBL005W	YMR157C	NaN
YBL005W	YOL053W	NaN
YBL005W	YBR194W	NaN
YBL005W	YOR215C	NaN
YBL005W	YPL158C	NaN
YBL005W	YPR004C	NaN
YBL005W	YHR199C	NaN
YBL005W	YDL237W	NaN
YBL005W	YDR063W	NaN
YBL005W	YER080W	NaN
YBL005W	YMR092C	NaN
YBL005W	YIL079C	NaN
YBL005W	YDL175C	NaN
YBL005W	YBR059C	NaN
YBL005W	YDR264C	NaN
YBL005W	YOR034C	NaN
YBL005W	YOR335C	NaN
YBL005W	YJL122W	NaN
YBL005W	YMR170C	NaN
YBL005W	YMR169C	NaN
YBL005W	YOR374W	NaN
YBL005W	YER073W	NaN
YBL005W	YPL061W	NaN
YBL005W	YOR175C	NaN
YBL005W	YBR110W	NaN
YBL005W	YNR030W	NaN
YBL005W	YGL047W	NaN
YBL005W	YBR070C	NaN
YBL005W	YGL065C	NaN
YBL005W	YBL082C	NaN
YBL005W	YPL227C	NaN
YBL005W	YOR002W	NaN
YBL005W	YBR243C	NaN
YBL005W	YOR067C	NaN
YBL005W	YNL219C	NaN
YBL005W	YGL021W	NaN
YBL005W	YBL009W	NaN
YBL005W	YML086C	NaN
YBL005W	YNL270C	NaN
YBL005W	YOL130W	NaN
YBL005W	YFL050C	NaN
YBL005W	YLR089C	NaN
YBL005W	YDR111C	NaN
YBL005W	YKR021W	NaN
YBL005W	YJL084C	NaN
YBL005W	YGR225W	NaN
YBL005W	YML035C	NaN
YBL005W	YDR242W	NaN
YBL005W	YBR211C	NaN
YBL005W	YOR378W	NaN
YBL005W	YBR158W	NaN
YBL005W	YGL156W	NaN
YBL005W	YJR047C	NaN
YBL005W	YEL036C	NaN
YBL005W	YKL047W	NaN
YBL005W	YHR126C	NaN
YBL005W	YPR128C	NaN
YBL005W	YMR010W	NaN
YBL005W	YPR180W	NaN
YBL005W	YCL050C	NaN
YBL005W	YDR530C	NaN
YBL005W	YNL172W	NaN
YBL005W	YDL008W	NaN
YBL005W	YLR127C	NaN
YBL005W	YDR118W	NaN
YBL005W	YOR249C	NaN
YBL005W	YLR102C	NaN
YBL005W	YBR151W	NaN
YBL005W	YKL103C	NaN
YBL005W	YKL157W	NaN
YBL005W	YBR286W	NaN
YBL005W	YHR113W	NaN
YBL005W	YDR525W	NaN
YBL005W	YNL077W	NaN
YBL005W	YJR005W	NaN
YBL005W	YKL135C	NaN
YBL005W	YBL037W	NaN
YBL005W	YPR029C	NaN
YBL005W	YPL195W	NaN
YBL005W	YGR261C	NaN
YBL005W	YPL259C	NaN
YBL005W	YHL019C	NaN
YBL005W	YBR288C	NaN
YBL005W	YOL062C	NaN
YBL005W	YKL114C	NaN
YBL005W	YBL019W	NaN
YBL005W	YNL094W	NaN
YBL005W	YIL040W	NaN
YBL005W	YJR058C	NaN
YBL005W	YJL024C	NaN
YBL005W	YML022W	NaN
YBL005W	YDR441C	NaN
YBL005W	YPR192W	NaN
YBL005W	YLL052C	NaN
YBL005W	YFL054C	NaN
YBL005W	YBR149W	NaN
YBL005W	YMR041C	NaN
YBL005W	YER036C	NaN
YBL005W	YGL105W	NaN
YBL005W	YIL062C	NaN
YBL005W	YLR370C	NaN
YBL005W	YNR035C	NaN
YBL005W	YBR234C	NaN
YBL005W	YHR013C	NaN
YBL005W	YCR048W	NaN
YBL005W	YNR019W	NaN
YBL005W	YDL192W	NaN
YBL005W	YDL137W	NaN
YBL005W	YOR094W	NaN
YBL005W	YOL058W	NaN
YBL005W	YJL088W	NaN
YBL005W	YHR018C	NaN
YBL005W	YER069W	NaN
YBL005W	YMR062C	NaN
YBL005W	YOL140W	NaN
YBL005W	YMR042W	NaN
YBL005W	YML099C	NaN
YBL005W	YDR173C	NaN
YBL005W	YDR376W	NaN
YBL005W	YGL157W	NaN
YBL005W	YNL020C	NaN
YBL005W	YBR164C	NaN
YBL005W	YPL051W	NaN
YBL005W	YHL040C	NaN
YBL005W	YHL047C	NaN
YBL005W	YDR127W	NaN
YBL005W	YDR380W	NaN
YBL005W	YGL148W	NaN
YBL005W	YDR035W	NaN
YBL005W	YBR249C	NaN
YBL005W	YPR060C	NaN
YBL005W	YGL202W	NaN
YBL005W	YDR421W	NaN
YBL005W	YHR137W	NaN
YBL005W	YHR129C	NaN
YBL005W	YDR106W	NaN
YBL005W	YDL029W	NaN
YBL005W	YJR065C	NaN
YBL005W	YJL081C	NaN
YBL005W	YLR085C	NaN
YBL005W	YPR034W	NaN
YBL005W	YOR141C	NaN
YBL005W	YMR033W	NaN
YBL005W	YPR199C	NaN
YBL005W	YPR200C	NaN
YBL005W	YPR201W	NaN
YBL005W	YLR392C	NaN
YBL005W	YGR068C	NaN
YBL005W	YLR242C	NaN
YBL005W	YDR101C	NaN
YBL005W	YPR085C	NaN
YBL005W	YMR116C	NaN
YBL005W	YOR058C	NaN
YBL005W	YJL115W	NaN
YBL005W	YDL197C	NaN
YBL005W	YIL130W	NaN
YBL005W	YJL170C	NaN
YBL005W	YKL185W	NaN
YBL005W	YMR119W	NaN
YBL005W	YNL159C	NaN
YBL005W	YNL008C	NaN
YBL005W	YKL052C	NaN
YBL005W	YGR097W	NaN
YBL005W	YDL088C	NaN
YBL005W	YPR145W	NaN
YBL005W	YGR124W	NaN
YBL005W	YDR321W	NaN
YBL005W	YLR155C	NaN
YBL005W	YLR157C	NaN
YBL005W	YLR158C	NaN
YBL005W	YLR160C	NaN
YBL005W	YPR093C	NaN
YBL005W	YBL069W	NaN
YBL005W	YER101C	NaN
YBL005W	YDR184C	NaN
YBL005W	YGL017W	NaN
YBL005W	YOR377W	NaN
YBL005W	YGR177C	NaN
YBL005W	YGL180W	NaN
YBL005W	YLL042C	NaN
YBL005W	YPR049C	NaN
YBL005W	YBR217W	NaN
YBL005W	YPR185W	NaN
YBL005W	YBR128C	NaN
YBL005W	YCR068W	NaN
YBL005W	YLR423C	NaN
YBL005W	YFR021W	NaN
YBL005W	YOL082W	NaN
YBL005W	YNL242W	NaN
YBL005W	YPL100W	NaN
YBL005W	YCL038C	NaN
YBL005W	YLR431C	NaN
YBL005W	YLR189C	NaN
YBL005W	YJL178C	NaN
YBL005W	YPL166W	NaN
YBL005W	YNR007C	NaN
YBL005W	YDR022C	NaN
YBL005W	YIL146C	NaN
YBL005W	YLR356W	NaN
YBL005W	YOL083W	NaN
YBL005W	YJL185C	NaN
YBL005W	YLR211C	NaN
YBL005W	YLR312C	NaN
YBL005W	YNL223W	NaN
YBL005W	YOR152C	NaN
YBL005W	YPL250C	NaN
YBL005W	YBR139W	NaN
YBL005W	YPL149W	NaN
YBL005W	YHR171W	NaN
YBL005W	YBL078C	NaN
YBL005W	YPR026W	NaN
YBL005W	YMR301C	NaN
YBL005W	YNR002C	NaN
YBL005W	YDR384C	NaN
YBL005W	YBL099W	NaN
YBL005W	YLR393W	NaN
YBL005W	YNL315C	NaN
YBL005W	YJL180C	NaN
YBL005W	YLR295C	NaN
YBL005W	YPL271W	NaN
YBL005W	YDL004W	NaN
YBL005W	YDR377W	NaN
YBL005W	YML081C-A	NaN
YBL005W	YOL077W-A	NaN
YBL005W	YJR121W	NaN
YBL005W	YPR020W	NaN
YBL005W	YDR350C	NaN
YBL005W	YNR020C	NaN
YBL005W	YMR098C	NaN
YBL005W	YBR039W	NaN
YBL005W	YPL078C	NaN
YBL005W	YDR298C	NaN
YBL005W	Q0085	NaN
YBL005W	YKL016C	NaN
YBL005W	Q0080	NaN
YBL005W	YML116W	NaN
YBL005W	YAL020C	NaN
YBL005W	YNL259C	NaN
YBL005W	YOR079C	NaN
YBL005W	YFL010W-A	NaN
YBL005W	YKL004W	NaN
YBL005W	YOR011W	NaN
YBL005W	YLR114C	NaN
YBL005W	YOL078W	NaN
YBL005W	YMR068W	NaN
YBL005W	YJR001W	NaN
YBL005W	YEL064C	NaN
YBL005W	YKL146W	NaN
YBL005W	YNL101W	NaN
YBL005W	YBL089W	NaN
YBL005W	YER119C	NaN
YBL005W	YIL088C	NaN
YBL005W	YPR122W	NaN
YBL005W	YIL140W	NaN
YBL005W	YIL124W	NaN
